CustomerID,Country,Region,State,City,PostalCode,PostID
RS-19870,United States,Central,Iowa,Burlington,52601,A04063
AI-10855,United States,West,California,Roseville,95661,A00224
DJ-13420,United States,West,California,San Francisco,94110,A01238
BF-10975,United States,East,Pennsylvania,Philadelphia,19120,A00478
TH-21235,United States,West,California,Los Angeles,90049,A04657
AW-10930,United States,Central,Minnesota,Minneapolis,55407,A00374
JW-15955,United States,East,Pennsylvania,Philadelphia,19120,A02521
MH-18025,United States,South,Louisiana,Lafayette,70506,A03165
FM-14290,United States,Central,Texas,Bryan,77803,A01764
GZ-14545,United States,West,California,Los Angeles,90008,A01942
TC-21535,United States,West,California,Los Angeles,90049,A04622
TB-21520,United States,West,California,Los Angeles,90045,A04577
RP-19390,United States,West,Arizona,Phoenix,85023,A04031
LR-16915,United States,West,California,Los Angeles,90036,A02899
MM-17260,United States,East,Ohio,Columbus,43229,A03221
NB-18655,United States,South,Florida,Tallahassee,32303,A03409
DS-13030,United States,West,California,San Francisco,94122,A01425
VF-21715,United States,West,California,San Francisco,94109,A04807
SW-20275,United States,East,New York,New York City,10009,A04504
PW-19030,United States,Central,Iowa,Marion,52302,A03775
KD-16615,United States,West,California,Los Angeles,90008,A02609
DO-13645,United States,South,Arkansas,Pine Bluff,71603,A01376
GA-14725,United States,Central,Missouri,Columbia,65203,A01811
JL-15505,United States,Central,South Dakota,Aberdeen,57401,A02371
SU-20665,United States,West,Washington,Seattle,98103,A04464
FM-14380,United States,Central,Michigan,Detroit,48227,A01775
MY-17380,United States,South,Tennessee,Memphis,38109,A03373
NM-18445,United States,West,Nevada,North Las Vegas,89031,A03496
CS-11950,United States,East,New York,Freeport,11520,A01016
PK-19075,United States,East,New York,New York City,10035,A03673
HM-14860,United States,East,New York,New York City,10024,A02022
AH-10210,United States,South,Kentucky,Henderson,42420,A00191
FC-14335,United States,West,New Mexico,Albuquerque,87105,A01719
CP-12085,United States,South,Florida,Delray Beach,33445,A00977
SC-20305,United States,East,Pennsylvania,Philadelphia,19140,A04149
HJ-14875,United States,West,Washington,Seattle,98105,A02001
CB-12025,United States,South,Virginia,Richmond,23223,A00749
EH-14185,United States,South,Florida,West Palm Beach,33407,A01617
LW-17215,United States,West,Colorado,Fort Collins,80525,A02962
MK-17905,United States,Central,Wisconsin,Franklin,53132,A03184
JH-15820,United States,South,North Carolina,Monroe,28110,A02277
DB-13270,United States,Central,Texas,Dallas,75081,A01157
TB-21625,United States,East,Pennsylvania,Philadelphia,19134,A04593
NM-18445,United States,West,California,San Francisco,94109,A03497
TT-21220,United States,East,Delaware,Dover,19901,A04765
RS-19765,United States,Central,Texas,Waco,76706,A04062
TB-21625,United States,East,Maryland,Hagerstown,21740,A04588
AM-10360,United States,East,Ohio,Cleveland,44105,A00250
MP-17965,United States,Central,Texas,Mcallen,78501,A03282
MH-17290,United States,West,New Mexico,Santa Fe,87505,A03139
CA-12265,United States,West,California,San Francisco,94110,A00728
KD-16615,United States,East,New York,New York City,10024,A02611
DW-13540,United States,Central,Texas,Dallas,75220,A01458
AG-10495,United States,Central,Michigan,Detroit,48234,A00128
JH-16180,United States,East,Pennsylvania,Philadelphia,19140,A02294
DK-13090,United States,Central,Texas,Carrollton,75007,A01273
AR-10825,United States,East,New York,New York City,10009,A00307
SM-20005,United States,Central,Texas,Houston,77041,A04331
DB-13660,United States,West,California,Los Angeles,90036,A01189
PF-19225,United States,West,Washington,Edmonds,98026,A03623
AJ-10945,United States,West,California,San Francisco,94110,A00244
EB-14110,United States,East,New York,New York City,10035,A01543
ES-14080,United States,West,Oregon,Springfield,97477,A01702
SS-20410,United States,South,Kentucky,Georgetown,40324,A04433
AG-10900,United States,South,Florida,Coral Springs,33065,A00151
CY-12745,United States,West,California,San Francisco,94110,A01109
RP-19270,United States,West,California,San Francisco,94110,A04020
DB-13360,United States,West,California,Riverside,92503,A01165
CK-12325,United States,East,Ohio,Troy,45373,A00889
DN-13690,United States,West,California,Moreno Valley,92553,A01357
DP-13105,United States,West,Washington,Seattle,98115,A01394
RO-19780,United States,Central,Illinois,Chicago,60623,A04012
MA-17560,United States,Central,Michigan,Jackson,49201,A02971
JD-15895,United States,East,New York,New York City,10024,A02143
PS-18970,United States,West,Washington,Seattle,98105,A03755
JF-15415,United States,Central,Missouri,Saint Charles,63301,A02224
RD-19480,United States,East,New York,Long Beach,11561,A03891
ES-14080,United States,East,New Jersey,Lakewood,8701,A01697
KN-16390,United States,East,Maryland,Clinton,20735,A02711
VP-21760,United States,East,Ohio,Columbus,43229,A04837
CS-11950,United States,West,California,Pasadena,91104,A01020
KB-16600,United States,West,Washington,Seattle,98105,A02571
AJ-10945,United States,West,California,Los Angeles,90045,A00243
PO-18865,United States,East,New Jersey,East Orange,7017,A03709
DP-13105,United States,Central,Wisconsin,Eau Claire,54703,A01387
GM-14500,United States,Central,Illinois,Chicago,60610,A01887
CC-12670,United States,South,Florida,Tampa,33614,A00833
SJ-20125,United States,East,New York,New York City,10009,A04306
SF-20200,United States,West,Arizona,Mesa,85204,A04238
RM-19375,United States,East,Vermont,Burlington,5408,A03999
KM-16375,United States,Central,Texas,Houston,77070,A02693
FH-14275,United States,Central,Illinois,Aurora,60505,A01733
DG-13300,United States,West,Colorado,Denver,80219,A01221
MW-18220,United States,East,New York,New York City,10011,A03365
SC-20845,United States,Central,Illinois,Arlington Heights,60004,A04207
BD-11500,United States,South,Virginia,Newport News,23602,A00425
LP-17080,United States,West,Arizona,Tucson,85705,A02889
NP-18700,United States,East,New York,New York City,10024,A03530
DP-13105,United States,East,Pennsylvania,Philadelphia,19134,A01392
RB-19465,United States,Central,Illinois,Chicago,60653,A03844
LC-17140,United States,East,New York,New York City,10035,A02825
WB-21850,United States,East,Pennsylvania,Philadelphia,19143,A04866
MH-17785,United States,West,Arizona,Glendale,85301,A03156
SC-20305,United States,West,California,Los Angeles,90036,A04148
MH-17620,United States,Central,Texas,Houston,77041,A03153
JC-15775,United States,West,Washington,Seattle,98115,A02126
RD-19810,United States,South,North Carolina,Fayetteville,28314,A03924
SC-20695,United States,Central,Texas,Houston,77041,A04181
NC-18535,United States,West,California,San Francisco,94122,A03426
JO-15145,United States,East,New York,Buffalo,14215,A02439
VW-21775,United States,Central,Texas,Huntsville,77340,A04849
BP-11185,United States,Central,Texas,Dallas,75081,A00617
PP-18955,United States,East,Pennsylvania,Philadelphia,19134,A03734
SC-20725,United States,West,Arizona,Peoria,85345,A04192
BM-11785,United States,East,Pennsylvania,Philadelphia,19143,A00572
CD-11920,United States,West,California,Oceanside,92054,A00841
GM-14680,United States,East,Pennsylvania,Philadelphia,19134,A01898
BW-11065,United States,East,New York,New York City,10035,A00696
RE-19405,United States,East,Ohio,Kent,44240,A03943
HR-14770,United States,South,Florida,Jacksonville,32216,A02037
TP-21565,United States,Central,Texas,Coppell,75019,A04701
KB-16315,United States,Central,Indiana,Indianapolis,46203,A02546
AC-10660,United States,Central,Indiana,Lawrence,46226,A00087
DN-13690,United States,Central,Oklahoma,Tulsa,74133,A01362
CC-12430,United States,West,Washington,Redmond,98052,A00805
TS-21340,United States,West,California,San Francisco,94109,A04727
MO-17800,United States,West,Washington,Spokane,99207,A03270
RP-19855,United States,West,California,Los Angeles,90032,A04038
JL-15175,United States,South,Tennessee,Chattanooga,37421,A02362
BW-11110,United States,South,North Carolina,Greensboro,27405,A00700
SJ-20500,United States,West,California,San Francisco,94122,A04319
FG-14260,United States,East,New York,New York City,10024,A01729
EH-14125,United States,West,California,Lakewood,90712,A01605
BS-11590,United States,South,Kentucky,Louisville,40214,A00647
JS-16030,United States,East,Ohio,Columbus,43229,A02506
JC-15775,United States,East,Delaware,Newark,19711,A02123
JM-15265,United States,West,Washington,Seattle,98115,A02404
CD-12280,United States,East,New York,New York City,10024,A00846
JM-15265,United States,Central,Illinois,Chicago,60653,A02401
SS-20410,United States,Central,Illinois,Oswego,60543,A04435
HG-14845,United States,Central,Texas,Dallas,75220,A01972
BC-11125,United States,East,Pennsylvania,Philadelphia,19134,A00407
AB-10255,United States,West,California,Los Angeles,90008,A00061
MY-18295,United States,Central,Texas,Houston,77036,A03385
NF-18385,United States,East,West Virginia,Wheeling,26003,A03454
NB-18655,United States,East,New Jersey,Paterson,7501,A03405
EM-13960,United States,West,Oregon,Portland,97206,A01648
MF-17665,United States,South,Alabama,Huntsville,35810,A03093
CM-12385,United States,West,California,San Francisco,94110,A00962
EC-14050,United States,Central,Oklahoma,Oklahoma City,73120,A01555
BO-11350,United States,Central,Oklahoma,Broken Arrow,74012,A00585
VM-21835,United States,West,California,Mission Viejo,92691,A04828
AB-10060,United States,Central,Indiana,Greenwood,46142,A00030
CM-12235,United States,Central,Wisconsin,Milwaukee,53209,A00956
KW-16570,United States,West,California,San Francisco,94109,A02761
MM-17920,United States,East,New York,Rome,13440,A03232
RD-19900,United States,Central,Michigan,Dearborn Heights,48127,A03933
LM-17065,United States,East,New York,New York City,10024,A02879
CS-11845,United States,Central,Illinois,Chicago,60623,A01005
KT-16480,United States,Central,Texas,Dallas,75217,A02745
BE-11410,United States,Central,Wisconsin,Appleton,54915,A00463
NF-18475,United States,South,Florida,Jacksonville,32216,A03455
DL-13315,United States,Central,Illinois,Chicago,60653,A01312
MS-17710,United States,East,Ohio,Bowling Green,43402,A03316
MM-18055,United States,West,California,San Francisco,94110,A03242
JB-15400,United States,West,California,Los Angeles,90049,A02093
SG-20605,United States,Central,Illinois,Chicago,60623,A04266
PB-18805,United States,West,Washington,Seattle,98115,A03592
AC-10615,United States,Central,Texas,Beaumont,77705,A00081
MR-17545,United States,West,Washington,Seattle,98103,A03300
BF-11215,United States,Central,Texas,Dallas,75217,A00508
BW-11200,United States,East,New York,New York City,10011,A00709
TS-21610,United States,Central,Illinois,Chicago,60610,A04745
AS-10045,United States,West,California,San Francisco,94110,A00316
AA-10375,United States,East,Rhode Island,Providence,2908,A00012
PS-18970,United States,West,Arizona,Phoenix,85023,A03754
RP-19270,United States,Central,Texas,Houston,77095,A04018
NC-18625,United States,Central,Indiana,Columbus,47201,A03429
SC-20020,United States,East,Pennsylvania,Philadelphia,19140,A04113
BD-11560,United States,South,Virginia,Springfield,22153,A00429
SM-20950,United States,West,Colorado,Broomfield,80020,A04341
EB-14110,United States,East,Ohio,Columbus,43229,A01541
HP-14815,United States,East,New Hampshire,Concord,3301,A02030
EB-14170,United States,Central,Texas,Houston,77095,A01548
SM-20905,United States,East,Ohio,Newark,43055,A04340
CG-12040,United States,West,California,Los Angeles,90045,A00855
TG-21640,United States,South,Florida,Tampa,33614,A04643
DK-12835,United States,Central,Nebraska,Fremont,68025,A01253
MB-17305,United States,East,Ohio,Columbus,43229,A02987
SF-20065,United States,West,California,Pomona,91767,A04234
PS-18760,United States,Central,Texas,San Antonio,78207,A03748
RB-19705,United States,East,New York,New York City,10035,A03867
RS-19870,United States,East,Pennsylvania,Philadelphia,19120,A04064
SB-20185,United States,East,New York,New York City,10024,A04103
HJ-14875,United States,Central,Michigan,Detroit,48234,A01997
SV-20815,United States,South,Florida,Miami,33142,A04486
BE-11410,United States,West,California,Concord,94521,A00465
AZ-10750,United States,Central,Illinois,Wheeling,60090,A00387
HD-14785,United States,Central,Illinois,Chicago,60610,A01960
BF-11005,United States,Central,Texas,Pasadena,77506,A00484
HZ-14950,United States,East,New York,New York City,10024,A02060
FC-14245,United States,West,California,Sacramento,95823,A01716
TP-21130,United States,West,Oregon,Springfield,97477,A04693
EB-13705,United States,Central,Texas,Mansfield,76063,A01502
JP-15520,United States,South,Arkansas,Jonesboro,72401,A02467
TD-20995,United States,South,Virginia,Virginia Beach,23464,A04634
DM-13345,United States,East,New York,Rochester,14609,A01350
EG-13900,United States,South,Virginia,Chesapeake,23320,A01564
HG-14965,United States,East,Ohio,Lancaster,43130,A01981
BF-11080,United States,East,New York,New York City,10024,A00495
SC-20095,United States,West,California,Los Angeles,90045,A04128
CS-11950,United States,South,Mississippi,Jackson,39212,A01017
BD-11320,United States,West,California,Woodland,95695,A00421
MZ-17515,United States,West,Washington,Seattle,98115,A03398
PW-19030,United States,West,California,Los Angeles,90049,A03774
BS-11380,United States,East,Ohio,Bowling Green,43402,A00639
DA-13450,United States,East,Ohio,Lancaster,43130,A01117
ME-17725,United States,Central,Texas,Dallas,75220,A03082
MH-17785,United States,Central,Texas,Lubbock,79424,A03158
BT-11440,United States,Central,Michigan,Detroit,48227,A00673
MM-17920,United States,East,Ohio,Newark,43055,A03229
NM-18520,United States,East,New York,New York City,10011,A03506
MH-17455,United States,Central,Minnesota,Minneapolis,55407,A03149
TC-21295,United States,East,Massachusetts,Everett,2149,A04602
MH-17785,United States,West,Washington,Seattle,98105,A03161
EP-13915,United States,West,California,Los Angeles,90032,A01682
JH-15985,United States,South,North Carolina,Concord,28027,A02286
CM-12715,United States,West,Washington,Seattle,98103,A00975
FO-14305,United States,West,Arizona,Glendale,85301,A01784
MW-18220,United States,Central,Minnesota,Coon Rapids,55433,A03363
MS-17365,United States,West,California,Los Angeles,90045,A03305
HP-14815,United States,West,Arizona,Tucson,85705,A02035
AS-10090,United States,East,New York,New York City,10035,A00321
CS-12505,United States,West,California,Pomona,91767,A01072
ME-17320,United States,West,California,Santa Barbara,93101,A03078
MS-17770,United States,West,California,San Francisco,94109,A03327
KH-16690,United States,West,California,Riverside,92503,A02660
LC-16885,United States,West,California,Los Angeles,90049,A02794
